	
%.2fx	%.2fx
%@	%@
%@ %@	%1$@ %2$@
%@ %@ (%@)	%1$@ %2$@ (%3$@)
%@ Automatically created	%@ Automatically created
%@ Episodes	%@ Episodes
%@ New Episodes	%@ New Episodes
%@ Settings	%@ Settings
%@ Unplayed	%@ Unplayed
%@ Unplayed Episodes	%@ Unplayed Episodes
%@ episodes	%@ episodes
%@ episodes in the feed	%@ episodes in the feed
%@ in Apple Podcasts	%@ in Apple Podcasts
%@ in Library	%@ in Library
%@ is not available	%@ is not available
%@ left	%@ left
%@ new episodes	%@ new episodes
%@ of %@	%1$@ of %2$@
%@ podcasts	%@ podcasts
%@ remaining	%@ remaining
%@ saved episodes	%@ saved episodes
%@ stations	%@ stations
%@ unplayed	%@ unplayed
%@ unplayed episodes	%@ unplayed episodes
EPISODE_NUMBER_BONUS_DOCUMENT	Episode %d Bonus Document
EPISODE_NUMBER_BONUS_DOCUMENT_SHORT	E%d Bonus Document
EPISODE_NUMBER_BONUS_SHORT	E%d Bonus
EPISODE_NUMBER_BONUS_VIDEO	E%d Bonus Video
EPISODE_NUMBER_BONUS_VIDEO_SHORT	E%d Bonus Video
EPISODE_NUMBER_FORMAT	Episode %lld
EPISODE_NUMBER_FORMAT_SHORT	E%d
EPISODE_NUMBER_TRAILER	Episode %d Trailer
EPISODE_NUMBER_TRAILER_SHORT	E%d Trailer
EPISODE_NUMBER_WITHOUT_SEASON_FORMAT_SHORT	Ep %d
EPISODE_OPEN_DOCUMENT	Open Document
EPISODE_OR_PODCAST_SHARE_NOTES	%@ by %@
EPISODE_PAUSED	Paused
EPISODE_PLAYED	Played
EPISODE_PLAYED_ON_DATE_FORMAT	Played on %@
EPISODE_PLAYED_ON_DAY_FORMAT	Played %@
EPISODE_PLAYED_TEXT	Played
EPISODE_PLAYED_TITLE	Played
EPISODE_PLAYED_TODAY	Played Today
EPISODE_PLAYING	Now Playing
EPISODE_SAVED	Episode Saved
EPISODE_SIZE_ALT_FORMAT	%1$@, %2$@
EPISODE_SIZE_FORMAT	%@ (%@)
EPISODE_SWIPE_TO_DELETE_TITLE	Delete
EPISODE_SWIPE_TO_REMOVE_TITLE	Remove…
EPISODE_SYSTEM_CELLULAR_DISABLED_WIFI	Turn on cellular data or use Wi-Fi to access episode.
EPISODE_SYSTEM_CELLULAR_DISABLED_WLAN	Turn on cellular data or use WLAN to access episode.
EPISODE_TITLE	Episode
EPISODE_TITLE_TRANSCRIPT	%@ - Transcript
EPISODE_UNAVAILABLE	Episode Unavailable
EPISODE_UNAVAILABLE_TITLE	This episode from %@ is temporarily unavailable. Try again later.
EPISODE_UNAVAILABLE_TITLE_NO_PODCAST	This episode is temporarily unavailable. Try again later.
EPISODE_UNPLAYED_TITLE	Unplayed
EPISODE_UNSAVED	Episode Unsaved
EPISODE_WEBSITE	Episode Website
EPISODE_WEB_PAGE	Episode Web Page
ERROR_CELL_OFFLINE_MESSAGE	Connect to the internet to see more.
ERROR_RETRY	Retry
EXTERNAL_CONTROLS	External Controls
EXTERNAL_CONTROLS_TIP	Headphone and car controls can be used to play the next/previous episode, or skip forward/back within the episode. If an episode contains chapters, next/previous will navigate chapters, then episodes.
Edit	Edit
Edit Playlist	Edit
Email	Email
Email_Ellipsis	Email_Ellipsis
Email_Highlights_And_Notes_From	Email_Highlights_And_Notes_From
Empty Grid	Follow a podcast or download episodes to add them to My Podcasts.
Empty Group By Detail	Episodes will appear as they become available.
Empty Podcast Playlist	You don’t have any episodes from the podcast in your station.
Empty Unplayed Subscription Needed	Follow a podcast or download episodes to add them to Unplayed.
Enable	Turn On
Enable_Automatic_Downloads_Title	Turn On Automatic Downloads
Encountered an unexpected error while opening the show <no loc>	Encountered an unexpected error while opening the show <no loc>
End: %@	End: %@
End: %lf	End: %lf
Enhance Dialogue	Enhance Dialogue
Enter Picture in Picture	Enter Picture in Picture
Episode	Episode
Episode Details	Episode Details
Episode Number	Episode Number
Episode Order	Episode Order
Episodes	Episodes
Episodes Header	Episodes
Episodes from the Last 2 Weeks	Episodes from the Last 2 Weeks
Episodes from the Last Day	Episodes from the Last Day
Episodes from the Last Month	Episodes from the Last Month
Episodes from the Last Week	Episodes from the Last Week
Episodes you add to the queue will appear here.	Episodes you add to the queue will appear here.
Error	Error
Exit Picture in Picture	Exit Picture in Picture
External Controls	External Controls
FAILED_TO_LOAD	Failed to Load
FAILED_TO_LOAD_TOP_CHARTS	Failed to Load Top Charts
FAVORITE_ACTION_TITLE	Favorite
FAVORITE_CATEGORIES_TITLE	Manage Favorite Categories
FAVORITE_TIP_TITLE	Add Favorite Categories
FILE_SIZE	Size
FILE_SIZE_B_FORMAT	%@ bytes
FILE_SIZE_GB_FORMAT	%@ GB
FILE_SIZE_KB_FORMAT	%@ KB
FILE_SIZE_MB_FORMAT	%@ MB
FILE_SIZE_TB_FORMAT	%@ TB
FIND	Find
FIND_MENU_ITEM_TITLE	Find
FOLLOW	FOLLOW
FOLLOWED_NOTICE	Followed
FOLLOW_BUTTON	Follow
FOLLOW_BUTTON_NAV_TITLE	Follow
FOLLOW_BUTTON_SHORT	Follow
FOLLOW_FAIL	Podcast cannot be added because the server or feed cannot be found.
FOLLOW_FAIL_TITLE	Unable to Follow
FOLLOW_SHOW	Follow Show
FOLLOW_TIP_SUBTITLE	Follow shows to get notified about new episodes and get automatic downloads without filling up your storage.
FOLLOW_TIP_TITLE	Stay Up to Date
FORWARD_BACK	Forward/Back
FREQUENCY_TITLE	Frequency
FROM_SHOW_EP	From %@: %@
FROM_SHOW_EP_DATE	From %@: %@, %@
FROM_YOUR_SHOWS	From Your Shows
FairPlay Debug Menu	FairPlay Debug Menu
Faster	Faster
Favorited	Favorited
Favorites are synced across devices associated with your Apple ID. Library sync can be disabled in %@.	Favorites are synced across devices associated with your Apple Account. Library sync can be disabled in %@.
Favorites sync across devices using this Apple Account. Library sync can be disabled in %@.	Favorites sync across devices using this Apple Account. Library sync can be disabled in %@.
Featured	Featured
Feed	Feed
Filter	Filter
Find the perfect speed between 0.5-3× and hear voices more clearly.	Find the perfect speed between 0.5-3× and hear voices more clearly.
Fine Scrubbing	Fine Scrubbing
First Episode	First Episode
Focusing	Focusing
Follow	Follow
Follow ${show}	Follow ${show}
Follow Show	Follow Show
Follow the provided show, adding it to you library	Follow the provided show, adding it to you library
FollowPodcast	Follow Podcast?
Followed	Followed
Followed %@	Followed %@
Followed shows will show up here.	Followed shows will show up here.
Following	Following
Follows_Title	Podcast Defaults
Form	Form
Forward	Forward
Forward/Back	Forward/Back
From %@	From %@
From Start	From Start
From Your Computer	From Your Computer
GB	GB
GENERAL	General
GENERIC_ERROR	Can’t connect right now.
GONE_DARK_AUTHENTICATION	This podcast has stopped updating because it requires you to sign in. Tap to sign in.
GONE_DARK_LEVEL_2	This podcast has stopped automatically updating because you haven’t viewed or played any episodes recently. Tap to resume.
GONE_DARK_SYMBOL	!
GO_TO_EPISODE	Go to Episode
GO_TO_SHOW_ACTION	Go to Show
Gaming	Gaming
Gardening	Gardening
Gathering Data for Top Stations.	Gathering Data for Top Charts.
General	General
Get access to your followed shows when you join %@.	Get access to your followed shows when you join %@.
Go to Show	Go to Show
Group by Show	Group by Show
H:MM	3:33
HANDOFF_MESSAGE_EPIOSDE_UNAVAILABLE	“%@” is no longer available from “%@”
HANDOFF_MESSAGE_EPIOSDE_UNAVAILABLE_TITLE	Episode Not Available
HANDOFF_MESSAGE_NOT_FOLLOWING	You are not following “%@” on this device.
HANDOFF_MESSAGE_NOT_FOLLOWING_TITLE	Podcast not Available
HEADPHONE_CONTROLS_HEADER_MAC	Headphone Controls:
HEADPHONE_CONTROLS_TIP_MAC	Headphone Controls can be used to play the next/previous episode, or skip forward/back within the episode. If an episode contains chapters, next/previous will navigate chapters, then episodes.
HELLO_WORLD	HELLO_WORLD
HIDE_EPISODES_TOGGLE	Hide Played Episodes
HIDE_EPISODE_DESCRIPTION_BUTTON_TITLE	Hide
HIDE_PLAYED_EPISODES	Hide Played Episodes
HIDE_VIDEO_SHORT	Hide
HIIT	HIIT
HOME_NO_SHOWS_BUTTON	Show Featured Podcasts
HOME_NO_SHOWS_MESSAGE	Follow a Podcast to add episodes to Home.
HOME_NO_SHOWS_TITLE	Home
HOME_NO_UNPLAYED_EPISODES_MESSAGE	You have no unplayed episodes.
HOME_NO_UNPLAYED_EPISODES_TITLE	Home
HUD_ADD_TO_UP_NEXT	Added
HUD_PLAY_NEXT	Playing Next
Half Speed	Half Speed
Half-Speed Scrubbing	Half-Speed Scrubbing
Headphone controls can be used to play the next/previous episode, or skip forward/back within the episode.	Headphone controls can be used to play the next/previous episode, or skip forward/back within the episode.
Heavy Rotation	Heavy Rotation
Hi-Speed Scrubbing	Hi-Speed Scrubbing
Hide Played Episodes	Hide Played Episodes
Hide Video	Hide Video
Hides Played Episodes	Hides Played Episodes
High Intensity Workout	High Intensity Workout
IAD_PRIVACY_MARKER_BUTTON_TITLE	Ad
ICLOUD_ERROR	Add an iMessage Account to be able to send a message
INCLUDE_PODCAST_ON	On
INCLUDE_PODCAST_Off	Off
INCOMPATIBLE_DB_BUTTON_WITHOUT_SYNC	Create New Library
INCOMPATIBLE_DB_BUTTON_WITH_SYNC	Rebuild Library
INCOMPATIBLE_DB_MESSAGE_WITHOUT_SYNC	There is a problem and a new Podcast Library needs to be created before continuing.
INCOMPATIBLE_DB_MESSAGE_WITH_SYNC	There is a problem and the Podcast Library needs to be rebuilt before continuing.
INCOMPATIBLE_DB_TITLE	Podcasts
INFORMATION_TITLE	Information
INSTAGRAM_STORY_APPLE_PODCASTS_PHRASE	Apple Podcasts
INSTAGRAM_STORY_CTA_FORMAT	Listen on
%@
INSTA_STORY_HEADLINE	Hear what you’ve been missing
ITEM_TOO_BIG_FOR_NETWORK_BODY_WIFI	Connect to a Wi-Fi network or use Podcasts on your computer to download “%@”.
ITEM_TOO_BIG_FOR_NETWORK_BODY_WLAN	Connect to a WLAN network or use Podcasts on your computer to download “%@”.
ITEM_TOO_BIG_FOR_NETWORK_TITLE	Item Over %@
Identifier	Identifier
Immediately pause playback of any podcasts content.	Immediately pause playback of any podcasts content.
In order to use Siri, open the Apple Podcasts app and allow your library to update.	In order to use Siri, open the Apple Podcasts app and allow your library to update.
In order to use Siri, open the Apple Podcasts app and review the privacy information.	In order to use Siri, open the Apple Podcasts app and review the privacy information.
Include	Include
Include All Podcasts	Include All Podcasts
Include All Shows	Include All Shows
Increase Volume	Increase Volume
Indoor Activity	Indoor Activity
Info	Info
Internal Only: File a Radar	Internal Only: File a Radar
Invocation Source	Invocation Source
Is Explicit	Is Explicit
KB	KB
KEEP_ALL_EPISODES	Keep All Episodes
KEEP_SAVED_EPISODES	Keep Saved Episodes
LAST_N_DAYS	{"value": {"many": "Last %d Days", "other": "Last %d Days", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
LAST_N_HOURS	{"value": {"many": "Last %d Hours", "other": "Last %d Hours", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
LAST_REFRESH_FORMAT	Last Refresh: %@ at %@
LATEST_EPISODES	Latest Episodes
LATEST_EPISODES_EMPTY_SUBTITLE	The latest episodes from the shows you follow will appear here.
LATEST_EPISODES_EMPTY_TITLE	No Latest Episodes
LENGTH_TITLE	Length
LESS_THAN_1_MINUTE	< 1m
LESS_THAN_1_MINUTE_ACCESSIBILITY_LABEL	Less than one minute
LESS_THAN_HOUR_BEFORE_DELETION	less than an hour before deletion
LIBRARY	Library
LIBRARY_EMPTY_SUBTITLE	Followed shows, saved episodes, and channel subscriptions will show up here.
LIBRARY_EMPTY_TITLE	Start Your Library
LIBRARY_EMTPTY_ADD_PODCAST_BUTTON	Follow a Show by URL
LIBRARY_EMTPTY_SEARCH_BUTTON	Search For a Podcast
LIBRARY_FOOTER	Your shows, saved episodes, stations, and favorites will sync across all the devices associated with this Apple Account.
LIBRARY_HEADER_MAC	Library:
LIBRARY_IS_EMPTY_CONTENT_UNAVAILABLE_TITLE	Library is Empty
LIBRARY_LATEST_EPISODES	Latest Episodes
LIBRARY_SAVED_EPISODES	Saved
LIBRARY_SHOWS	Shows
LIBRARY_SYNC_TOGGLE	Sync Library
LICENSE_DEVICES_ERROR	To listen, you’ll need to remove some devices from your account.
LICENSE_DEVICES_ERROR_TITLE	You’ve Reached Your Device Limit
LICENSE_SLOT_ERROR	Remove any extra devices from your account if you think this is an error.
LICENSE_SLOT_ERROR_TITLE	More than one device is trying to listen.
LIMIT_EPISODES_CELL	Limit Downloads
LIMIT_EPISODES_NAVBAR	Limit Downloads
LIMIT_HEADER	Limit the number of new episodes shown in the Unplayed view.
LISTENERS_ALSO_LIKE	Listeners Also Like
LISTENER_REVIEWS	Listener Reviews
LISTENNOW_NO_PODCASTS_BUTTON	Show Featured Podcasts
LISTENNOW_NO_PODCASTS_MESSAGE	Follow a Podcast to add episodes to Listen Now.
LISTENNOW_NO_PODCASTS_TITLE	Listen Now
LISTENNOW_NO_UNPLAYED_EPISODES_MESSAGE	You have no unplayed episodes.
LISTENNOW_NO_UNPLAYED_EPISODES_TITLE	Listen Now
LISTEN_NOW	Listen Now
LISTEN_NOW_FOLLOWED	Followed
LISTEN_NOW_NEW	New
LISTEN_NOW_NEXT_SERIAL	Next Episode
LISTEN_NOW_RECENTLY_FOLLOWED	Recently Followed
LISTEN_NOW_RECENTLY_SAVED	Recently Saved
LISTEN_NOW_RESUME	Resume
LISTEN_NOW_SAVED	Saved
LISTEN_NOW_SHORT_NEXT_SERIAL	Next
LOADING	Loading…
LOADING_SHOWS_MESSAGE	Your followed shows will appear here soon.
LOADING_SHOWS_TITLE	Loading Your Shows
LOCAL_DEVICE_SETTINGS_iPad	On This iPad
LOCAL_DEVICE_SETTINGS_iPhone	On This iPhone
LOCAL_DEVICE_SETTINGS_iPod	On This iPod
LOCATE	Locate
Last 14 Days	Last 14 Days
Last 24 Hours	Last 24 Hours
Last 3 Months	Last 3 Months
Last 30 Days	Last 30 Days
Last 6 Months	Last 6 Months
Last 7 Days	Last 7 Days
Last Date Played	Last Date Played
Last Updated	Last Updated on %@
Later	Later
Latest Episode	Latest Episode
Latest Episode per Show	Latest Episode per Show
Latest Episodes	Latest Episodes
Launch Podcasts to enable this widget	Launch Podcasts to enable this widget
Library	Library
Library Addable	Library Addable
Library List	Library List
Library is Empty	Library is Empty
Library_Collections	Library_Collections
Library_Delete	Library_Delete
Library_Done	Library_Done
Library_Edit	Library_Edit
Library_Move	Library_Move
Library_Multiple_Selected_Item_Count	Library_Multiple_Selected_Item_Count
Library_SelectAll	Library_SelectAll
Library_SelectNone	Library_SelectNone
Library_Select_Items	Library_Select_Items
Library_Single_Selected_Item_Count	Library_Single_Selected_Item_Count
Liked	Liked
Limit	Limit
List Type	List Type
Location	Location
Low Intensity Workout	Low Intensity Workout
MAC_APP_SETTINGS	Settings
MAC_DOWNLOADED_EPISODES_EMPTY_SUBTITLE	You haven’t downloaded any episodes yet.
MAC_DOWNLOADED_EPISODES_EMPTY_TITLE	Download Episodes to Listen Offline
MAC_LIBRARY_EMPTY_BROWSE_BUTTON	Browse Apple Podcasts
MAC_LIBRARY_EMPTY_SUBTITLE	Followed shows, saved episodes, and channel subscriptions will show up here.
MAC_LIBRARY_EMPTY_TITLE	Start Your Library
MAIN_MENU_HIDE_PLAYED_EPISODES_OFF	Off
MAIN_MENU_HIDE_PLAYED_EPISODES_ON	On
MANAGE_CATEGORIES_FAVORITES_SECTION_DESCRIPTION	Add favorite categories to customize your experience.
MANAGE_CATEGORIES_FAVORITES_SECTION_TITLE	Favorites
MANAGE_CATEGORIES_SEARCH_PROMPT	Find in Categories
MANAGE_CATEGORIES_TITLE	Manage Categories
MANAGE_FAVORITE_CATEGORIES_ELLIPSIS_TITLE	Manage Favorite Categories…
MARK_AS_PLAYED_ACTION	Mark as Played
MARK_AS_UNPLAYED_ACTION	Mark as Unplayed
MARK_FILTERED_AS_PLAYED	Mark Filtered as Played
MARK_FILTERED_AS_UNPLAYED	Mark Filtered as Unplayed
MARK_PLAYED_MULTIPLE	Mark as Played
MARK_PLAYED_SINGLE_AUDIO	Mark as Played
MARK_PLAYED_SINGLE_VIDEO	Mark as Played
MARK_PLURAL	Mark
MARK_SINGULAR	Mark
MARK_UNPLAYED_MULTIPLE	Mark as Unplayed
MARK_UNPLAYED_SINGLE_AUDIO	Mark as Unplayed
MARK_UNPLAYED_SINGLE_VIDEO	Mark as Unplayed
MB	MB
MDItemKeywords	Podcast, Podcasts
MEDIA_ALL	All
MEDIA_CONTROLS_EMPTY_STATE_TITLE	Not Playing
MENUBAR_REFRESH_COMMAND_REFRESHING	Refreshing…
MENU_LIBRARY	Library
MENU_PLAYBACK_SPEED	%@×
MESSAGES_UI_BUTTON_TITLE	OK
MESSAGES_UI_MESSAGE	Please open this link on your iPhone
MESSAGES_UI_TITLE	Unavailable
MICRO_FRIENDLY_DATE_MAX_WIDTH	MMM 0000
MORE_ACTIONS	More
MORE_ACTIONS_TITLE	More Actions
MORE_EPISODES_AND_LAST_UPDATED_DATE_FORMAT	{"value": {"one": "%%@ · %d more", "other": "%%@ · %d more", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
MORE_OPTIONS	More Options…
MORE_SHOWS_COUNT_FORMAT	{"value": {"one": "%d More Show", "other": "%d More Shows", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
MOST_RECENT_EPISODES	{"value": {"one": "Most Recent Episode", "other": "Most Recent %lu Episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "lu"}, "NSStringLocalizedFormatKey": "%#@value@"}
MOST_RECENT_PLURAL	Most Recent
MOST_RECENT_SINGULAR	Most Recent
MULTIPLE_SUBSCRIPTION_CONFIRMATION_SUBTITLE	Podcasts from your subscriptions are now available.
MULTIPLE_SUBSCRIPTION_CONFIRMATION_TITLE	Subscriptions Connected
MY_PODCASTS_NO_PODCASTS_BUTTON	See Featured Podcasts
MY_PODCASTS_NO_PODCASTS_MESSAGE	Followed shows, saved episodes, and channel subscriptions will show up here.
MY_PODCASTS_NO_PODCASTS_TITLE	Start Your Library
MY_PODCASTS_ORDER_SHORT	Manual Show
MY_PODCASTS_SEARCH_PLACEHOLDER	Search My Podcasts
MY_SHOWS	My Shows
MY_STATIONS_NO_PODCASTS_BUTTON	Show Featured Podcasts
MY_STATIONS_NO_PODCASTS_MESSAGE	You don’t have any Podcasts. You can create a station using content from My Podcasts.
MY_STATIONS_NO_PODCASTS_TITLE	No Podcasts
MY_STATIONS_NO_STATIONS_BUTTON	Create a Station
MY_STATIONS_NO_STATIONS_MESSAGE	Create custom stations that automatically update across all your devices.
MY_STATIONS_NO_STATIONS_TITLE	No Stations
Manage	Manage
Manual	Manual
Mark	Mark
Mark (%@)	Mark (%@)
Mark All As Played	Mark All As Played
Mark All As Unplayed	Mark All As Unplayed
Mark All Episodes as Played	Mark All Episodes as Played
Mark All Episodes as Unplayed	Mark All Episodes as Unplayed
Mark All Episodes as unplayed	Mark All Episodes as unplayed
Mark as Played	Mark as Played
Mark as Unplayed	Mark as Unplayed
Marked as Played	Marked as Played
Marked as Unplayed	Marked as Unplayed
Media Type	Media Type
Meditating	Meditating
Medium Intensity Workout	Medium Intensity Workout
Mentioned around %(variableName)@	Mentioned around %@
Menu	Menu
Message	Message
Modified %@	Modified %@
More	More
More (%@)	More (%@)
More than one device is trying to listen	More than one device is trying to listen
Most recent episode	Most Recent Episode
My Episodes	My Episodes
My Podcasts Order	Manual Show Order
NEW_EPISODES_AND_LAST_UPDATED_DATE_FORMAT	{"value": {"one": "%%@ · %d new", "other": "%%@ · %d new", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
NEW_EPISODES_FORMAT	{"value": {"one": "%d New", "other": "%d New", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
NEW_EPISODES_THIS_WEEK	This Week
NEW_EPISODES_TODAY	Today
NEW_STATION_BUTTON	New Station
NEW_STATION_TITLE	New Station
NEW_STATION_TITLE_PLACEHOLDER	Title
NEW_TRAILERS_AND_LAST_UPDATED_DATE_FORMAT	{"value": {"one": "%%@ · %d trailer", "other": "%%@ · %d trailers", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
NEW_TRAILERS_FORMAT	{"value": {"one": "%d Trailer", "other": "%d Trailers", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
NEXT_PREV	Next/Previous
NMT_BONUS	Bonus
NMT_EPISODE_NUMBER_BONUS	E%lu Bonus
NMT_EPISODE_NUMBER_FORMAT	Episode %lu
NMT_EPISODE_NUMBER_TRAILER	E%lu Trailer
NMT_SEASON_AND_EPISODE_NUMBER_BONUS	S%1$lu, E%2$lu Bonus
NMT_SEASON_AND_EPISODE_NUMBER_FORMAT	S%1$lu, E%2$lu
NMT_SEASON_AND_EPISODE_NUMBER_TRAILER	S%1$lu, E%2$lu Trailer
NMT_SEASON_NUMBER_BONUS	S%lu Bonus
NMT_SEASON_NUMBER_FORMAT	Season %lu
NMT_SEASON_NUMBER_TRAILER	S%lu Trailer
NMT_TRACKLIST_SUBTITLE	%1$@ · %2$@
NMT_TRAILER	Trailer
NOTIFICATIONS_GROUP_HEADER	Notifications
NOTIFICATIONS_TITLE	Notifications…
NOTIFICATION_ACTION_PLAY_EPISODE	Play
NOTIFICATION_ACTION_PLAY_MANY_EPISODES	Play All
NOTIFICATION_ACTION_SHOW_EPISODE_DETAILS	Open In Podcasts
NOTIFICATION_EPISODES_AVAILABLE_COALESCING_SUMMARY_FORMAT	{"value": {"one": "%1$u more episode from %2$@", "other": "%1$u more episodes from %2$@", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "u"}, "NSStringLocalizedFormatKey": "%#@value@"}
NOTIFICATION_EPISODE_AVAILABLE_HEADER	New Episode
NOTIFICATION_EPISODE_N_AVAILABLE_HEADER_FORMAT	{"value": {"one": "%u New Episode", "other": "%u New Episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "u"}, "NSStringLocalizedFormatKey": "%#@value@"}
NOTIFICATION_HIDDEN_PREVIEWS_BODY	New Episode
NOTIFICATION_MULTIPLE_EPISODES_AVAILABLE_MESSAGE_BODY_FORMAT	{"episode_count": {"one": "%lu new episode is available.", "other": "%lu new episodes are available.", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "u"}, "NSStringLocalizedFormatKey": "%#@episode_count@"}
NOTIFICATION_SETTINGS_NEW_EPISODES_SECTION_HEADER	New Episodes
NOTIFICATION_SETTINGS_NO_PODCASTS_DESCRIPTION	Follow a show to receive notifications when a new episode is available.
NOTIFICATION_SETTINGS_NO_PODCASTS_TITLE	No Shows Yet
NOTIFICATION_SETTINGS_PUSH_NEW_FEATURES_TITLE	New Features
NOTIFICATION_SETTINGS_PUSH_RECOMMENDATIONS_TITLE	Recommendations
NOTIFICATION_SETTINGS_PUSH_SECTION_FOOTER	Apple associates your notifications viewing and interaction data with your Apple Account.
NOTIFICATION_SHOW_TITLE_HEADER	From
NOTIFICATION_SINGLE_EPISODE_NO_TITLE_FOR_PODCAST_AVAILABLE_MESSAGE_BODY	A new episode is available.
NOTIFICATION_VIDEO_EPISODE_TITLE_FORMAT	%@ (Video)
NOT_FINDING_ANYTHING_TIP_TITLE	Not Finding Anything?
NOT_FOLLOWING	Not Following.
NOWPLAYING_PODCAST_ARTIST_FORMAT	%@ — %@
NOW_PLAYING	Now Playing
NOW_PLAYING_CURRENTLY_PLAYING_TITLE	Currently Playing
NOW_PLAYING_FONT_SIZE	12
NOW_PLAYING_PLAYING_TITLE	Playing
NOW_PLAYING_SCROLLING_TIP_DESCRIPTION	See episode notes and chapters, or check out what’s playing next.
NOW_PLAYING_SCROLLING_TIP_DONE_BUTTON_TITLE	Got It
NOW_PLAYING_SCROLLING_TIP_TITLE	Swipe Up For More
NO_ACCOUNT_MESSAGE	To use Podcasts, sign in to your Apple Account on your iPhone.
NO_ACCOUNT_ON_WATCH_MESSAGE	Sign in to your Apple Account in General in the Apple Watch app on your iPhone.
NO_CONNECTION_CONNECT_TO_VIEW_EPISODES	Please connect to the Internet to view podcast episodes.
NO_CONNECTION_PLEASE_CONNECT	Please Connect
NO_CONTENT_MESSAGE	To download episodes, follow some shows first.
NO_CONTENT_TITLE	No Shows Yet
NO_DOWNLOADS_CONTENT_UNAVAILABLE_TITLE	No Downloads
NO_EPISODES	No episodes
NO_EPISODES_CONTENT_UNAVAILABLE_VIEW_MESSAGE	Check back later to see if any new episodes have been added.
NO_EPISODES_CONTENT_UNAVAILABLE_VIEW_TITLE	No Episodes
NO_EPISODES_SUBTITLE	If you haven’t yet, check out other available episodes.
NO_EPISODES_TITLE	You’re All Caught Up!
NO_FEED_EPISODES_TITLE	No Podcast Episodes Available
NO_FOLLOWED_SHOWS	No Followed Shows
NO_INTERNET_CONNECTION_BUTTON	Go to System Settings
NO_INTERNET_CONNECTION_MESSAGE	Check your internet connection.
NO_INTERNET_CONNECTION_TITLE	No Network Detected
NO_LATEST_EPISODES_CONTENT_UNAVAILABLE_VIEW_MESSAGE	The latest episodes from the shows you follow will appear here.
NO_LOCAL_PODCASTS_CONTENT_UNAVAILABLE_VIEW_MESSAGE	You can select podcasts in the Apple Watch app on your iPhone.
NO_PODCASTS_CONTENT_UNAVAILABLE_VIEW_MESSAGE	You can follow podcasts in the Podcasts app on your iPhone.
NO_PODCASTS_CONTENT_UNAVAILABLE_VIEW_TITLE	No Podcasts
NO_RESULTS_IN_RECENT_EPISODES	No results in recent episodes
NO_SAVED_EPISODES_CONTENT_UNAVAILABLE_VIEW_MESSAGE	You can save episodes in the Podcasts app on your iPhone.
NO_SEARCH_RESULTS	Try a new search.
NO_SEARCH_RESULTS_CONTENT_UNAVAILABLE_VIEW_MESSAGE	We couldn’t find anything for “%@”. Try something else.
NO_SEARCH_RESULTS_CONTENT_UNAVAILABLE_VIEW_TITLE	No Results
NO_SEARCH_RESULTS_TITLE	No Results
NO_SHOW_EPISODES_UPDATING_EPISODES	Updating Episodes
NO_STATION_EPISODES_TITLE	No Episodes
NO_UNPLAYED_EPISODES	No Unplayed Episodes
NO_UNPLAYED_EPISODES_TITLE	No Unplayed Episodes
NO_WIFI	No Wi-Fi
NO_WLAN	No WLAN
NSContactsUsageDescription	Podcasts uses Contacts to automatically fill in information when adding or editing a payment method.
NSHumanReadableCopyright	Copyright © 2019–2025 Apple Inc. All rights reserved.
NSRegulatoryPrivacyDisclosureCamera	Camera access allows you to redeem gift cards and add payment methods when managing payments with your Apple Account.
NSRegulatoryPrivacyDisclosureMediaLibrary	To download, display, and play episodes, Podcasts may access data such as your media library.
NSRegulatoryPrivacyDisclosureSummary	To download, display, and play episodes, Podcasts will securely access sensors and your data such as media library.
NSRegulatoryPrivacyDisclosureTitle	Welcome to Podcasts
NSUserNotificationsUsageDescription	Notifications may include alerts about new episodes from shows you follow.
